flight_id,flight_no,scheduled_departure,scheduled_arrival,arrival_airport,aircraft_code,actual_departure,actual_arrival,fare_conditions,amount,seats_count
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Business,36600.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Business,36600.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Business,36600.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,13400.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136172,PG0252,2017-01-15T10:05:00Z,2017-01-15T11:45:00Z,SVO,733,2017-01-15T10:05:00Z,2017-01-15T11:44:00Z,Economy,12200.00,130
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Business,18900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Business,18900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Business,18900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Business,18900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Business,18900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Business,18900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Business,18900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Business,18900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Business,18900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Business,18900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Business,18900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Business,18900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6900.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136907,PG0480,2017-01-16T09:25:00Z,2017-01-16T10:15:00Z,EGO,SU9,2017-01-16T09:31:00Z,2017-01-16T10:22:00Z,Economy,6300.00,97
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Business,36600.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Business,36600.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Business,36600.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
136282,PG0252,2017-01-16T10:05:00Z,2017-01-16T11:45:00Z,SVO,733,2017-01-16T10:07:00Z,2017-01-16T11:48:00Z,Economy,12200.00,130
